STATEFP,SCSDLEA,GEOID,NAME,LSAD,LOGRADE,HIGRADE,MTFCC,SDTYP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,ELSDLEA,UNSDLEA,NPR_AllDistricts_3.24.16_NCES_ID_ORIG,NPR_AllDistricts_3.24.16_District Name,NPR_AllDistricts_3.24.16_State Name,NPR_AllDistricts_3.24.16_City Name,NPR_AllDistricts_3.24.16_ENROLLMENT (Number of students enrolled in district):2013,NPR_AllDistricts_3.24.16_Raw per-pupil expenditures for district:2013,"NPR_AllDistricts_3.24.16_Per-pupil expenditures for district, adjusted by regional cost differences:2013",NPR_AllDistricts_3.24.16_color_bin_orig,NPR_AllDistricts_3.24.16_color_bin
29,,2912180,Fordland R-III School District,00,KG,12,G5420,,E,214083036,285334,+37.1394526,-092.9295014,,12180,2912180,FORDLAND SCH DIST R-3,MO,FORDLAND,605,8386.77685950413,9290.94787389355,,bin2
29,,2920310,Marionville R-IX School District,00,PK,12,G5420,,E,160502790,236823,+37.0171252,-093.6417789,,20310,2920310,MARIONVILLE SCH DIST R 9,MO,MARIONVILLE,739,7423.54533152909,8880.76837104643,,bin2
29,,2922530,Nixa School District,00,PK,12,G5420,,E,142066717,858513,+37.0308513,-093.3201969,,22530,2922530,NIXA SCH DIST R 2,MO,NIXA,5917,7787.56126415413,8627.13137383823,,bin2
29,,2928680,Southwest Livingston County R-I School District,00,KG,12,G5420,,E,287660405,1471796,+39.6906348,-093.6712110,,28680,2928680,SOUTHWEST LIVINGSTON CNTY R-1 SCHOOL DIST,MO,LUDLOW,176,10363.6363636364,12468.8546146266,,bin4
29,,2919920,Malta Bend R-V School District,00,KG,12,G5420,,E,232094640,3509583,+39.1812362,-093.3257984,,19920,2919920,MALTA BEND SCH DIST R-5,MO,MALTA BEND,99,13181.8181818182,16308.7568929621,,bin5
29,,2920410,Marshall School District,00,PK,12,G5420,,E,418764246,2035318,+39.0509999,-093.1684019,,20410,2920410,MARSHALL SCH DIST,MO,MARSHALL,2449,8218.45651286239,10168.0062230358,,bin2
29,,2913710,Harrisburg R-VIII School District,00,KG,12,G5420,,E,248899294,436467,+39.1344452,-092.4333696,,13710,2913710,HARRISBURG SCH DIST R 8,MO,HARRISBURG,592,7508.44594594595,7968.09699533091,,bin2
29,,2906430,Cabool R-IV School District,00,PK,12,G5420,,E,630172163,799803,+37.1153450,-092.0914653,,06430,2906430,CABOOL SCH DIST R-4,MO,CABOOL,746,8768.09651474531,11120.6643653829,,bin3
29,,2932070,Willow Springs R-IV School District,00,PK,12,G5420,,E,802062383,1309742,+36.9545934,-091.9743328,,32070,2932070,WILLOW SPRINGS SCHOOL DIST R-4,MO,WILLOW SPRINGS,1334,7725.6371814093,9798.50278320887,,bin2
29,,2918600,Licking R-VIII School District,00,PK,12,G5420,,E,499618569,1232515,+37.5167249,-091.8821910,,18600,2918600,LICKING SCH DIST R 8,MO,LICKING,845,7280.47337278107,9233.89707944582,,bin2
29,,2922140,Newburg R-II School District,00,PK,12,G5420,,E,354190187,2295529,+37.8985094,-091.9525694,,22140,2922140,NEWBURG SCH DIST R 2,MO,NEWBURG,461,9067.24511930586,10332.1948170098,,bin2
29,,2913230,Green City R-I School District,00,KG,12,G5420,,E,537389669,1980120,+40.2204228,-092.9394966,,13230,2913230,GREEN CITY SCHOOL DISTRICT R-1,MO,GREEN CITY,298,9278.52348993288,11371.9859528041,,bin3
30,,3000099,Heart Butte K-12 Schools,00,PK,12,G5420,,E,727869520,3813895,+48.2134104,-113.0927582,,00099,3000099,HEART BUTTE K-12 SCHOOL DISTRICT,MT,HEART BUTTE,177,17327.6836158192,18172.0265365547,,bin5
30,,3000102,Dutton/Brady K-12 Schools,00,PK,12,G5420,,E,1616263191,1301550,+47.9797601,-111.6131072,,00102,3000102,DUTTON/BRADY K-12 SCHOOL DISTRICT,MT,DUTTON,166,13885.5421686747,13850.4068068409,,bin4
30,,3000654,Big Sky K-12 Schools,00,KG,12,G5420,,E,1114175834,3036479,+45.1777253,-111.2145942,,00654,3000654,OPHIR K-12 SCHOOL DISTRICT,MT,BIG SKY,244,11639.3442622951,11609.8925803085,,bin3
30,,3001860,Alberton K-12 Schools,00,PK,12,G5420,,E,1001755818,2652061,+46.9129553,-114.6080160,,01860,3001860,ALBERTON K-12 SCHOOL DISTRICT,MT,ALBERTON,148,16641.8918918919,16354.2171139616,,bin5
30,,3002640,Bainville K-12 Schools,00,PK,12,G5420,,E,737078554,6939653,+48.2223864,-104.1430666,,02640,3002640,BAINVILLE K-12 SCHOOL DISTRICT,MT,BAINVILLE,155,16929.0322580645,17992.2681550151,,bin5
30,,3002730,Baker K-12 Schools,00,PK,12,G5420,,E,2334540524,4152282,+46.2577616,-104.2255865,,02730,3002730,BAKER K-12 SCHOOL DISTRICT,MT,BAKER,445,16382.0224719101,17410.9031599063,,bin5
30,,3003270,Belfry K-12 Schools,00,PK,12,G5420,,E,563115205,2186225,+45.0984393,-109.0152634,,03270,3003270,BELFRY K-12 SCHOOL DISTRICT,MT,BELFRY,32,42875,38504.1815701166,,bin5
30,,3004800,Bridger K-12 Schools,00,PK,12,G5420,,E,1738240519,6950088,+45.1564270,-108.6304222,,04800,3004800,BRIDGER K-12 SCHOOL DISTRICT,MT,BRIDGER,213,12685.4460093897,11392.2499462029,,bin3
30,,3004980,Townsend K-12 Schools,00,PK,12,G5420,,E,2961926035,118397914,+46.3459646,-111.4919778,,04980,3004980,TOWNSEND K-12 SCHOOL DISTRICT,MT,TOWNSEND,644,9605.5900621118,9422.89248663505,,bin2
30,,3006110,St. Ignatius K-12 Schools,00,PK,12,G5420,,E,468098521,5783220,+47.3329503,-114.0197476,,06110,3006110,ST IGNATIUS K-12 SCHOOL DIST,MT,ST IGNATIUS,466,13534.3347639485,13533.5567944845,,bin4
30,,3007410,Corvallis K-12 Schools,00,PK,12,G5420,,E,631815661,1334024,+46.3069915,-114.0542175,,07410,3007410,CORVALLIS K-12 SCHOOL DISTRICT,MT,CORVALLIS,1293,8559.9381283836,8411.96947697209,,bin2
30,,3008130,Custer K-12 Schools,00,KG,12,G5420,,E,1167457524,9810092,+46.2784256,-107.8071138,,08130,3008130,CUSTER K-12 SCHOOL DISTRICT,MT,CUSTER,76,16986.8421052632,15255.1475853983,,bin4
30,,3008280,Darby K-12 Schools,00,PK,12,G5420,,E,3549332930,14964509,+45.8592371,-114.1484564,,08280,3008280,DARBY K-12 SCHOOL DISTRICT,MT,DARBY,320,13221.875,12993.3192577109,,bin4
30,,3009120,Dodson K-12,00,KG,12,G5420,,E,2539765031,14733311,+48.2931093,-108.3732981,,09120,3009120,DODSON PUBLIC SCHOOLS,MT,DODSON,75,19813.3333333333,21057.7191267512,,bin5
30,,3009930,Ennis K-12 Schools,00,PK,12,G5420,,E,3754882412,30729528,+45.1447972,-111.6893574,,09930,3009930,ENNIS K-12 SCHOOL DISTRICT,MT,ENNIS,323,14185.7585139319,14999.5935028741,,bin4
30,,3011100,Florence-Carlton K-12 Schools,00,PK,12,G5420,,E,402205533,2004401,+46.6499536,-114.1299855,,11100,3011100,FLORENCE-CARLTON K-12 SCHOOL DIST,MT,FLORENCE,833,8475.39015606242,8328.88301631797,,bin2
30,,3011520,Frenchtown K-12 Schools,00,PK,12,G5420,,E,879763728,6313333,+47.1924816,-114.4814516,,11520,3011520,FRENCHTOWN K-12 SCHOOL DISTRICT,MT,FRENCHTOWN,1177,9028.88700084962,8872.81201371475,,bin2
30,,3011650,Fromberg K-12 Schools,00,PK,12,G5420,,E,349235406,2403082,+45.4257763,-108.8163845,,11650,3011650,FROMBERG PUBLIC SCHOOLS,MT,FROMBERG,110,15572.7272727273,13985.1922670786,,bin4
30,,3012210,Geraldine K-12 Schools,00,PK,12,G5420,,E,2531314073,24336184,+47.6779275,-110.2251812,,12210,3012210,GERALDINE PUBLIC SCHOOLS,MT,GERALDINE,93,17870.9677419355,18741.7837975692,,bin5
30,,3012420,Glasgow K-12 Schools,00,PK,12,G5420,,E,4346137428,303560853,+48.1402626,-106.7763441,,12420,3012420,GLASGOW K-12 SCHOOL DISTRICT,MT,GLASGOW,809,9841.77997527812,10459.8976325719,,bin2
30,,3012840,Philipsburg K-12 Schools,00,PK,12,G5420,,E,3025237599,13254159,+46.2857720,-113.4674064,,12840,3012840,PHILLIBSBURG K-12 SCHOOL DIST,MT,PHILIPSBURG,187,12224.5989304813,11992.0880101388,,bin3
30,,3013260,Hamilton K-12 Schools,00,PK,12,G5420,,E,716487538,1908985,+46.1970624,-114.0829822,,13260,3013260,HAMILTON K-12 SCHOOL DISTRICT,MT,HAMILTON,1592,8499.37185929648,8352.45016745681,,bin2
30,,3013530,Harrison K-12 Schools,00,PK,12,G5420,,E,1333793245,3510384,+45.6098408,-111.6829970,,13530,3013530,HARRISON K-12 SCHOOL DISTRICT,MT,HARRISON,94,16989.3617021277,17964.0390152518,,bin5
30,,3013660,Hays-Lodge Pole K-12 Schools,00,PK,12,G5420,,E,1031807514,2642362,+48.0744699,-108.6751949,,13660,3013660,HAYS-LODGE POLE K-12 SCHOOL DIST,MT,HAYS,208,15423.0769230769,16174.612217966,,bin5
30,,3014070,Highwood K-12 Schools,00,PK,12,G5420,,E,939919982,3788100,+47.6027230,-110.7493077,,14070,3014070,HIGHWOOD HIGH SCHOOL DIST 4,MT,HIGHWOOD,31,25806.4516129032,27063.9477221216,,bin5
30,,3014430,Hobson K-12 Schools,00,PK,12,G5420,,E,1536908606,1267324,+46.8813263,-110.0309818,,14430,3014430,HOBSON K-12 SCHOOL DISTRICT,MT,HOBSON,105,16466.6666666667,17269.0539756904,,bin5
30,,3014640,Hot Springs K-12 Schools,00,PK,12,G5420,,E,1323748853,8751283,+47.5627743,-114.5977234,,14640,3014640,HOT SPRINGS PUBLIC SCHOOLS,MT,HOT SPRINGS,190,13636.8421052632,13636.0582435567,,bin4
30,,3014700,Huntley Project K-12 Schools,00,PK,12,G5420,,E,1952009011,12930017,+46.0125134,-108.1060223,,14700,3014700,HUNTLEY PROJECT K-12 DISTRICT,MT,WORDEN,780,10293.5897435897,9244.22737015671,,bin2
30,,3014760,Hysham K-12 Schools,00,PK,12,G5420,,E,2532085947,17149961,+46.2095584,-107.2803688,,14760,3014760,HYSHAM K-12 SCHOOL DISTRICT,MT,HYSHAM,93,16591.3978494624,17633.4284573097,,bin5
30,,3016290,Lavina K-12 Schools,00,PK,12,G5420,,E,1389673444,2274788,+46.3984825,-109.0156962,,16290,3016290,LAVINA K-12 SCHOOL DISTRICT,MT,LAVINA,76,17381.5789473684,18473.2372536913,,bin5
30,,3016530,Libby K-12 Schools,00,PK,12,G5420,,E,3030222738,59489809,+48.2699975,-115.3661912,,16530,3016530,LIBBY K-12 SCHOOL DISTRICT,MT,LIBBY,1138,10869.9472759227,10869.3224585819,,bin2
30,,3016710,Lima K-12 Schools,00,PK,12,G5420,,E,4164900700,46741899,+44.6708769,-112.3885092,,16710,3016710,LIMA K-12 SCHOOL DISTRICT,MT,LIMA,55,21418.1818181818,22646.9399241403,,bin5
30,,3016810,Lincoln K-12 Schools,00,PK,12,G5420,,E,1685969964,4023521,+47.1920861,-112.7473043,,16810,3016810,LINCOLN K-12 SCHOOL DISTRICT,MT,LINCOLN,135,14281.4814814815,14009.848815085,,bin4
30,,3017580,Malta K-12 Schools,00,PK,12,G5420,,E,7381612766,133592927,+48.0477714,-107.9322790,,17580,3017580,MALTA K-12 SCHOOL DISTRICT,MT,MALTA,490,13169.387755102,13996.4973966125,,bin4
30,,3018170,Medicine Lake K-12 Schools,00,PK,12,G5420,,E,1421664564,48388077,+48.5184529,-104.3755937,,18170,3018170,MEDICINE LAKE K-12 SCHOOL DISTRICT,MT,MEDICINE LAKE,121,15958.6776859504,16960.9700039584,,bin5
30,,3019170,Nashua K-12 Schools,00,PK,12,G5420,,E,1113786230,29556738,+48.2265467,-106.2756602,,19170,3019170,NASHUA K-12 SCHOOL DISTRICT,MT,NASHUA,130,14838.4615384615,15770.3981502367,,bin5
30,,3019740,Opheim K-12 Schools,00,PK,12,G5420,,E,1888154818,739945,+48.7986484,-106.3952833,,19740,3019740,OPHEIM K-12 SCHOOL DISTRICT,MT,OPHEIM,43,25558.1395348837,27163.3306053784,,bin5
30,,3020960,Plentywood K-12 Schools,00,PK,12,G5420,,E,2202907871,2182177,+48.8012906,-104.6876376,,20960,3020960,PLENTYWOOD K-12 SCHOOL DISTRICT,MT,PLENTYWOOD,368,12706.5217391304,13504.560861065,,bin4
30,,3021000,Plevna K-12 Schools,00,PK,12,G5420,,E,1862428329,1763049,+46.3819924,-104.6598538,,21000,3021000,PLEVNA K-12 SCHOOL DISTRICT,MT,PLEVNA,84,22583.3333333333,24001.6902899965,,bin5
30,,3022710,Roberts K-12 Schools,00,PK,12,G5420,,E,313799109,2877319,+45.3752482,-109.1286678,,22710,3022710,ROBERTS K-12 SCHOOL DISTRICT,MT,ROBERTS,108,13250,11899.2514473247,,bin3
30,,3022920,Rosebud K-12,00,KG,12,G5420,,E,3961091342,18769934,+46.4200814,-106.3669589,,22920,3022920,ROSEBUD K-12 SCHOOL DISTRICT,MT,ROSEBUD,96,14760.4166666667,15687.451633268,,bin5
30,,3023160,Roy K-12 Schools,00,PK,12,G5420,,E,2499799567,7974148,+47.4266552,-108.7720770,,23160,3023160,ROY K-12 SCHOOL DISTRICT,MT,ROY,45,20688.8888888889,21988.2643640706,,bin5
30,,3023340,Ryegate K-12 Schools,00,PK,12,G5420,,E,1652070487,347004,+46.3626429,-109.3212913,,23340,3023340,RYEGATE K-12 SCHOOL DISTRICT,MT,RYEGATE,60,20750,22053.2135874876,,bin5
30,,3023670,Scobey K-12 Schools,00,PK,12,G5420,,E,3693585018,1021697,+48.7944290,-105.5417385,,23670,3023670,SCOBEY K-12 SCHOOL DISTRICT,MT,SCOBEY,259,12247.1042471042,13016.2894356442,,bin4
30,,3024930,St. Regis K-12 Schools,00,PK,12,G5420,,E,1200006103,2945825,+47.3460297,-115.3218988,,24930,3024930,ST REGIS K-12 SCHOOL DISTRICT,MT,ST REGIS,172,14872.0930232558,14615.0113112957,,bin4
30,,3024990,Stanford K-12 Schools,00,PK,12,G5420,,E,2156359440,492605,+47.0325580,-110.3053200,,24990,3024990,STANFORD K-12 SCHOOL DISTRICT,MT,STANFORD,99,16686.8686868687,17499.9859942587,,bin5
30,,3025320,Sunburst K-12 Schools,00,PK,12,G5420,,E,2161129382,32845670,+48.8145768,-111.8062319,,25320,3025320,SUNBURST K-12 DISTRICT,MT,SUNBURST,229,13886.4628820961,14563.1220875914,,bin4
30,,3025470,Superior K-12 Schools,00,PK,12,G5420,,E,1223262213,5190675,+47.1002802,-114.8650872,,25470,3025470,SUPERIOR K-12 SCHOOL DISTRICT,MT,SUPERIOR,292,12828.7671232877,12607.0067154395,,bin4
30,,3025950,Terry K-12 Schools,00,PK,12,G5420,,E,4497958392,15092932,+46.8123813,-105.5039914,,25950,3025950,TERRY K-12 SCHOOL DISTRICT,MT,TERRY,139,14151.0791366906,15039.8443708375,,bin4
30,,3026730,Twin Bridges K-12 Schools,00,PK,12,G5420,,E,1859050581,781037,+45.5183162,-112.3878707,,26730,3026730,TWIN BRIDGES K-12 SCH DISTRICT,MT,TWIN BRIDGES,243,11855.9670781893,12536.142257155,,bin4
30,,3027270,Victor K-12 Schools,00,PK,12,G5420,,E,311919804,1550836,+46.4046943,-114.2430146,,27270,3027270,VICTOR K-12 SCHOOL DISTRICT,MT,VICTOR,336,9574.40476190476,9408.89985527589,,bin2
30,,3027630,West Yellowstone K-12 School District,00,PK,12,G5420,,E,1078105290,53134471,+44.7998833,-111.1903797,,27630,3027630,WEST YELLOWSTONE K-12 SCH DIST,MT,WEST YELLOWSTONE,228,10986.8421052632,11617.1557056579,,bin3
30,,3027730,Westby K-12 Schools,00,PK,12,G5420,,E,715698037,24507508,+48.8563682,-104.1708300,,27730,3027730,WESTBY K-12 SCHOOL DISTRICT,MT,WESTBY,65,26307.6923076923,27959.959395443,,bin5
30,,3027930,Whitewater K-12 Schools,00,PK,12,G5420,,E,1655202191,5237822,+48.8503856,-107.6244127,,27930,3027930,WHITEWATER K-12 SCHOOL DISTRICT,MT,WHITEWATER,43,33209.3023255814,35295.0283025299,,bin5
30,,3028020,Wibaux K-12 Schools,00,PK,12,G5420,,E,2301427764,1756850,+46.9629657,-104.2745184,,28020,3028020,WIBAUX K-12 SCHOOL DISTRICT,MT,WIBAUX,160,14300,15198.1182795698,,bin4
30,,3028380,Winifred K-12 Schools,00,PK,12,G5420,,E,2098139984,15805285,+47.5920752,-109.2727545,,28380,3028380,WINIFRED K-12 SCHOOL DISTRICT,MT,WINIFRED,93,13537.6344086022,14387.8719557699,,bin4
30,,3028470,Winnett K-12 Schools,00,PK,12,G5420,,E,4288041275,48927318,+47.1419168,-108.2265753,,28470,3028470,WINNETT K-12 SCHOOL DISTRICT,MT,WINNETT,89,15337.0786516854,16300.3311476489,,bin5
31,,3176450,Schuyler Community Schools,00,PK,12,G5420,,E,774543943,16239706,+41.5044115,-097.0698247,,76450,3176450,SCHUYLER COMMUNITY SCHOOL DISTRICT 123,NE,SCHUYLER,1841,9636.61053775122,10704.6182296372,,bin2
31,,3100170,Gordon-Rushville Public Schools,00,KG,12,G5420,,E,5772603339,50468366,+42.6542331,-102.2417863,,00170,3100170,GORDON-RUSHVILLE HIGH SCHOOL DISTRICT 10,NE,GORDON,720,12784.7222222222,12726.9031162515,,bin4
31,,3177730,Thedford Public Schools,00,PK,12,G5420,,E,1948358875,4497551,+42.0281856,-100.6085710,,77730,3177730,THEDFORD RURAL HIGH SCHOOL DIST 1,NE,THEDFORD,102,19205.8823529412,20429.7184478426,,bin5
31,,3176650,Shickley Public Schools,00,PK,12,G5420,,E,325926661,305171,+40.4150511,-097.7589854,,76650,3176650,SHICKLEY SCH DIST 54,NE,SHICKLEY,128,20179.6875,22175.8106394939,,bin5
31,,3100121,Doniphan-Trumbull Public Schools,00,PK,12,G5420,,E,403627886,4783786,+40.7309482,-098.3480936,,00121,3100121,DONIPHAN-TRUMBULL PUBLIC SCHOOLS,NE,DONIPHAN,479,12050.1043841336,13209.698505845,,bin4
31,,3100124,Bruning-Davenport Unified School System,00,PK,12,G5420,,E,598478415,626601,+40.3179478,-097.6665883,,00124,3100124,BRUNING-DAVENPORT UNIFIED SYSTEM,NE,DAVENPORT,158,26031.6455696203,28606.6294528257,,bin5
31,,3100115,North Bend Central Public Schools,00,PK,12,G5420,,E,644564553,15679335,+41.4784660,-096.7695141,,00115,3100115,NORTH BEND CENTRAL PUBLIC SCHOOLS,NE,NORTH BEND,592,11484.7972972973,11908.6727326212,,bin3
31,,3170710,Fremont Public Schools,00,PK,12,G5420,,E,192142842,14755273,+41.4178563,-096.4795631,,70710,3170710,FREMONT CITY SCH DIST 1,NE,FREMONT,4479,10509.2654610404,10897.1364314128,,bin2
31,,3100006,West Point Public Schools,00,PK,12,G5420,,E,675151390,6775644,+41.8796947,-096.7658275,,00006,3100006,WEST POINT CITY SCH DIST 1,NE,WEST POINT,826,11687.6513317191,12982.972074781,,bin4
31,,3100018,Wauneta-Palisade Public Schools,00,PK,12,G5420,,E,1181477468,545696,+40.4168772,-101.2812506,,00018,3100018,WAUNETA-PALISADE SCHOOL DISTRICT,NE,WAUNETA,208,16586.5384615385,17643.4648805214,,bin5
31,,3100077,Dundy County Public Schools,00,PK,12,G5420,,E,2612835505,21189999,+40.1553520,-101.5780853,,00077,3100077,DUNDY CO SCH DIST 117,NE,BENKELMAN,397,14707.8085642317,15645.0186682523,,bin5
31,,3170440,Fairbury Public Schools,00,PK,12,G5420,,E,978833605,8772144,+40.1349798,-097.2113764,,70440,3170440,FAIRBURY CITY SCH DIST 8,NE,FAIRBURY,980,11375.5102040816,12500.7466152955,,bin4
31,,3100132,Thayer Central Community Schools,00,PK,12,G5420,,E,722261771,1956297,+40.1254162,-097.5667363,,00132,3100132,THAYER CENTRAL COMMUNITY SCHOOLS,NE,HEBRON,422,14336.4928909953,15754.6221459159,,bin5
31,,3173660,Meridian Public Schools,00,PK,12,G5420,,E,404000097,1107454,+40.3283461,-097.3206876,,73660,3173660,MERIDIAN SCH DIST 303,NE,DAYKIN,155,18722.5806451613,20574.5704966814,,bin5
31,,3101992,Elmwood-Murdock Public Schools,00,PK,12,G5420,,E,293260711,850333,+40.8821210,-096.2829770,,01992,3101992,ELMWOOD-MURDOCK SCHOOL DIST 097,NE,MURDOCK,408,12100.4901960784,11141.0567652631,,bin3
31,,3175660,Plattsmouth Community Schools,00,PK,12,G5420,,E,151182143,7459827,+41.0085583,-095.9360992,,75660,3175660,PLATTSMOUTH CMNTY SCHOOLS SCHOOL DIST #1,NE,PLATTSMOUTH,1807,10381.2949640288,9558.17447202826,,bin2
31,,3174400,North Loup Scotia Public Schools,00,PK,12,G5420,,E,607030222,3713394,+41.5067174,-098.7008281,,74400,3174400,NORTH LOUP SCOTIA SCH 39-0501,NE,SCOTIA,149,18154.3624161074,19100.8642452109,,bin5
31,,3170020,Elba Public Schools,00,PK,12,G5420,,E,244483319,1978067,+41.3165392,-098.6147125,,70020,3170020,ELBA SCH DIST 103,NE,ELBA,73,21397.2602739726,22512.834895814,,bin5
31,,3103120,Arcadia Public Schools,00,PK,12,G5420,,E,322568534,66969,+41.4289031,-099.1559965,,03120,3103120,ARCADIA VIL SCH DIST 21,NE,ARCADIA,116,19267.2413793103,20271.7646332428,,bin5
31,,3173090,Loup City Public Schools,00,PK,12,G5420,,E,968359250,14226247,+41.2712185,-098.9307751,,73090,3173090,LOUP CITY SCH DIST 1,NE,LOUP CITY,358,12011.1731843575,12637.3916726801,,bin4
31,,3100012,Callaway Public Schools,00,PK,12,G5420,,E,1112225437,43973,+41.1980695,-099.9030635,,00012,3100012,CALLAWAY SCH DIST 180,NE,CALLAWAY,189,15391.5343915344,16193.9925071316,,bin5
31,,3100016,Grand Island Public Schools,00,PK,12,G5420,,E,67907879,569172,+40.9235134,-098.3574663,,00016,3100016,GRAND ISLAND SCH DIST 2,NE,GRAND ISLAND,9098,11527.478566718,12128.4789928563,,bin3
31,,3170050,Elgin Public Schools,00,PK,12,G5420,,E,622451096,158143,+41.9948330,-098.1331340,,70050,3170050,ELGIN SCH DIST 18,NE,ELGIN,188,16446.8085106383,18269.5778264186,,bin5
31,,3105010,Chambers Public Schools,00,PK,12,G5420,,E,977380762,684933,+42.1454012,-098.7874921,,05010,3105010,CHAMBERS PUB SCH DIST 137,NE,CHAMBERS,133,17624.0601503759,20378.6168156349,,bin5
31,,3176890,Spalding Public Schools,00,PK,12,G5420,,E,302761152,347084,+41.6510636,-098.4050270,,76890,3176890,SPALDING SCH DIST 55,NE,SPALDING,110,14736.3636363636,15504.6635532904,,bin4
31,,3100119,Nebraska Unified District 1,00,PK,12,G5420,,E,1509600611,3919781,+42.4302799,-098.2037246,,00119,3100119,NEBRASKA UNIFIED DISTRICT 1,NE,ORCHARD,514,14472.7626459144,16076.7521158763,,bin5
31,,3173290,Malcolm Public Schools,00,PK,12,G5420,,E,198512206,7681555,+40.8974009,-096.8414133,,73290,3173290,MALCOLM SCH DIST 148,NE,MALCOLM,492,11611.7886178862,11411.0727386311,,bin3
31,,3100125,Diller-Odell Public Schools,00,PK,12,G5420,,E,528413514,6403092,+40.0834424,-096.8726915,,00125,3100125,DILLER-ODELL PUBLIC SCHOOLS,NE,ODELL,274,13532.8467153285,14871.4813434262,,bin4
31,,3105970,Tri County Public Schools,00,PK,12,G5420,,E,623031742,4942063,+40.3312817,-096.9822926,,05970,3105970,TRI-COUNTY PUB SCH DIST 300,NE,DEWITT,435,13117.2413793103,14414.7653892123,,bin4
31,,3172780,Lewiston Consolidated Schools,00,PK,12,G5420,,E,653922136,5448409,+40.1811740,-096.4203367,,72780,3172780,LEWISTON CONS SCH DIST 69,NE,LEWISTON,185,16475.6756756757,18105.407427221,,bin5
31,,3177180,Southern School District 1,00,PK,12,G5420,,E,430474038,5404374,+40.1242769,-096.6256711,,77180,3177180,SOUTHERN SCH DIST 1,NE,WYMORE,403,13918.1141439206,15294.8584419082,,bin4
31,,3176410,Sargent Public Schools,00,PK,12,G5420,,E,770779067,123585,+41.6347272,-099.4472405,,76410,3176410,SARGENT SCH DIST 84,NE,SARGENT,179,14553.0726256983,15311.8164220147,,bin4
31,,3100091,Fullerton Public Schools,00,PK,12,G5420,,E,594234238,10294339,+41.3837536,-098.0311895,,00091,3100091,FULLERTON CITY SCH DIST 1,NE,FULLERTON,301,13943.5215946844,15488.8562594779,,bin4
31,,3100067,Banner County Public Schools,00,PK,12,G5420,,E,2092068861,543485,+41.5243537,-103.6777238,,00067,3100067,BANNER SCH DIST 1,NE,HARRISBURG,140,20742.8571428571,23984.8669244768,,bin5
31,,3100098,Gering Public Schools,00,PK,12,G5420,,E,459243553,796628,+41.7689870,-103.6802617,,00098,3100098,GERING PUBLIC SCH DIST 16,NE,GERING,2160,9872.68518518518,11415.7388600375,,bin3
31,,3176470,Scottsbluff Public Schools,00,PK,12,G5420,,E,582274637,13032427,+41.9103955,-103.5440680,,76470,3176470,SCOTTSBLUFF CITY SD 32,NE,SCOTTSBLUFF,3081,9849.07497565725,11388.4384872062,,bin3
31,,3173800,Minatare Public Schools,00,PK,12,G5420,,E,39929378,49164,+41.8073195,-103.4703190,,73800,3173800,MINATARE VIL SCH DIST 2,NE,MINATARE,238,12113.4453781513,14006.7191993329,,bin4
31,,3105910,Deshler Public Schools,00,PK,12,G5420,,E,415805262,581563,+40.1543159,-097.7744932,,05910,3105910,DESHLER VIL SCH DIST 60,NE,DESHLER,228,14653.5087719298,16102.9964279912,,bin5
31,,3171610,Hay Springs Public Schools,00,PK,12,G5420,,E,783053620,259770,+42.6206811,-102.7043549,,71610,3171610,HAY SPRINGS SCH DIST 3,NE,HAY SPRINGS,152,15625,18067.1130844673,,bin5
